vehicle_id,timestamp,latitude,longitude,speed_kmh
V1,2025-06-03 12:29:29,-23.559979,-46.66478,106
V1,2025-06-03 12:30:30,-23.527013,-46.662568,42
V1,2025-06-03 12:31:31,-23.535051,-46.658327,117
V1,2025-06-03 12:32:32,-23.524054,-46.684656,25
V1,2025-06-03 12:33:33,-23.551682,-46.66661,64
V1,2025-06-03 12:34:34,-23.526002,-46.614517,112
V1,2025-06-03 12:35:35,-23.554455,-46.669036,53
V1,2025-06-03 12:36:36,-23.575003,-46.679627,22
V1,2025-06-03 12:37:37,-23.501194,-46.627998,93
V1,2025-06-03 12:38:38,-23.523231,-46.663281,42
V1,2025-06-03 12:39:39,-23.50509,-46.6628,104
V1,2025-06-03 12:40:40,-23.536308,-46.67591,106
V1,2025-06-03 12:41:41,-23.557398,-46.611958,21
V1,2025-06-03 12:42:42,-23.524142,-46.630789,55
V1,2025-06-03 12:43:43,-23.533239,-46.613645,97
V1,2025-06-03 12:44:44,-23.500434,-46.629315,82
V1,2025-06-03 12:45:45,-23.540275,-46.659315,104
V1,2025-06-03 12:46:46,-23.591895,-46.616382,15
V1,2025-06-03 12:47:47,-23.579656,-46.616006,13
V1,2025-06-03 12:48:48,-23.585088,-46.612004,21
V1,2025-06-03 12:49:49,-23.55726,-46.690484,55
V1,2025-06-03 12:50:50,-23.50768,-46.6947,90
V1,2025-06-03 12:51:51,-23.575425,-46.69881,13
V1,2025-06-03 12:52:52,-23.589115,-46.62078,67
V1,2025-06-03 12:53:53,-23.504397,-46.672342,30
V1,2025-06-03 12:54:54,-23.500618,-46.626593,33
V1,2025-06-03 12:55:55,-23.546874,-46.694441,30
V1,2025-06-03 12:56:56,-23.573193,-46.680084,18
V1,2025-06-03 12:57:57,-23.530938,-46.630028,75
V1,2025-06-03 12:58:58,-23.538278,-46.68859,73
V1,2025-06-03 12:59:59,-23.587194,-46.64304,55
V1,2025-06-03 12:00:00,-23.539023,-46.655478,72
V1,2025-06-03 12:01:01,-23.503004,-46.634002,69
V1,2025-06-03 12:02:02,-23.580106,-46.684278,13
V1,2025-06-03 12:03:03,-23.584156,-46.684932,117
V1,2025-06-03 12:04:04,-23.597096,-46.694623,22
V1,2025-06-03 12:05:05,-23.527181,-46.649572,58
V1,2025-06-03 12:06:06,-23.513716,-46.651934,64
V1,2025-06-03 12:07:07,-23.56212,-46.688447,52
V1,2025-06-03 12:08:08,-23.556774,-46.692565,8
V1,2025-06-03 12:09:09,-23.591805,-46.644302,77
V1,2025-06-03 12:10:10,-23.582783,-46.615633,60
V1,2025-06-03 12:11:11,-23.563619,-46.60321,113
V1,2025-06-03 12:12:12,-23.501199,-46.602863,37
V1,2025-06-03 12:13:13,-23.525607,-46.674038,45
V1,2025-06-03 12:14:14,-23.51423,-46.66356,3
V1,2025-06-03 12:15:15,-23.536137,-46.69369,40
V1,2025-06-03 12:16:16,-23.56657,-46.666838,50
V1,2025-06-03 12:17:17,-23.503753,-46.608914,76
V1,2025-06-03 12:18:18,-23.594173,-46.631827,103
V1,2025-06-03 12:19:19,-23.557807,-46.643381,109
V1,2025-06-03 12:20:20,-23.579894,-46.6397,86
V1,2025-06-03 12:21:21,-23.573236,-46.670863,15
V1,2025-06-03 12:22:22,-23.560139,-46.676674,82
V1,2025-06-03 12:23:23,-23.571594,-46.636023,42
V1,2025-06-03 12:24:24,-23.561183,-46.603002,99
V1,2025-06-03 12:25:25,-23.515846,-46.653416,53
V1,2025-06-03 12:26:26,-23.561517,-46.618375,50
V1,2025-06-03 12:27:27,-23.537094,-46.685389,102
V1,2025-06-03 12:28:28,-23.552272,-46.628267,48
V1,2025-06-03 12:29:29,-23.560615,-46.670357,86
V1,2025-06-03 12:30:30,-23.503273,-46.617774,37
V1,2025-06-03 12:31:31,-23.59931,-46.602633,34
V1,2025-06-03 12:32:32,-23.517552,-46.685896,51
V1,2025-06-03 12:33:33,-23.527056,-46.63045,117
V1,2025-06-03 12:34:34,-23.550227,-46.649187,1
V1,2025-06-03 12:35:35,-23.517225,-46.670356,1
V1,2025-06-03 12:36:36,-23.522433,-46.625104,3
V1,2025-06-03 12:37:37,-23.547556,-46.665646,27
V1,2025-06-03 12:38:38,-23.56469,-46.677263,5
V1,2025-06-03 12:39:39,-23.500005,-46.687632,3
V2,2025-06-03 12:00:00,-23.528345,-46.606804,54
V2,2025-06-03 12:01:01,-23.520579,-46.676428,64
V2,2025-06-03 12:02:02,-23.593585,-46.618779,87
V2,2025-06-03 12:03:03,-23.525105,-46.646934,115
V2,2025-06-03 12:04:04,-23.577003,-46.613978,119
V2,2025-06-03 12:05:05,-23.519391,-46.66182,56
V2,2025-06-03 12:06:06,-23.50535,-46.65178,109
V2,2025-06-03 12:07:07,-23.547007,-46.670767,23
V2,2025-06-03 12:08:08,-23.577063,-46.637261,107
V2,2025-06-03 12:09:09,-23.513375,-46.677969,60
V2,2025-06-03 12:10:10,-23.549599,-46.637769,100
V2,2025-06-03 12:11:11,-23.558952,-46.667937,86
V2,2025-06-03 12:12:12,-23.510187,-46.697985,119
V2,2025-06-03 12:13:13,-23.550033,-46.638785,119
V2,2025-06-03 12:14:14,-23.566245,-46.647072,92
V2,2025-06-03 12:15:15,-23.548867,-46.618956,114
V2,2025-06-03 12:16:16,-23.526348,-46.648893,72
V2,2025-06-03 12:17:17,-23.519267,-46.698742,111
V2,2025-06-03 12:18:18,-23.512434,-46.601458,52
V2,2025-06-03 12:19:19,-23.555214,-46.675467,13
V2,2025-06-03 12:20:20,-23.559111,-46.68305,1
V2,2025-06-03 12:21:21,-23.555444,-46.643359,13
V2,2025-06-03 12:22:22,-23.503733,-46.605712,16
V2,2025-06-03 12:23:23,-23.523947,-46.609722,76
V2,2025-06-03 12:24:24,-23.552636,-46.619092,77
V2,2025-06-03 12:25:25,-23.502016,-46.676059,1
V2,2025-06-03 12:26:26,-23.580529,-46.699149,18
V2,2025-06-03 12:27:27,-23.53928,-46.628274,72
V2,2025-06-03 12:28:28,-23.52511,-46.609716,33
V2,2025-06-03 12:29:29,-23.521958,-46.635858,114
V2,2025-06-03 12:30:30,-23.574921,-46.641984,104
V2,2025-06-03 12:31:31,-23.550734,-46.666129,80
V2,2025-06-03 12:32:32,-23.503075,-46.671974,112
V2,2025-06-03 12:33:33,-23.577291,-46.628342,120
V2,2025-06-03 12:34:34,-23.555214,-46.673151,5
V2,2025-06-03 12:35:35,-23.53847,-46.629484,30
V2,2025-06-03 12:36:36,-23.584191,-46.690915,108
V2,2025-06-03 12:37:37,-23.571737,-46.64478,106
V2,2025-06-03 12:38:38,-23.540141,-46.65582,28
V2,2025-06-03 12:39:39,-23.548409,-46.67691,91
V2,2025-06-03 12:40:40,-23.548795,-46.61919,47
V2,2025-06-03 12:41:41,-23.594026,-46.698484,45
V2,2025-06-03 12:42:42,-23.595179,-46.63863,21
V2,2025-06-03 12:43:43,-23.54008,-46.656625,115
V2,2025-06-03 12:44:44,-23.52269,-46.609892,64
V2,2025-06-03 12:45:45,-23.54159,-46.69397,103
V2,2025-06-03 12:46:46,-23.537554,-46.67046,120
V2,2025-06-03 12:47:47,-23.505304,-46.649736,47
V2,2025-06-03 12:48:48,-23.569214,-46.6544,56
V2,2025-06-03 12:49:49,-23.562068,-46.66492,106
V2,2025-06-03 12:50:50,-23.591827,-46.613846,106
V2,2025-06-03 12:51:51,-23.541539,-46.666841,71
V2,2025-06-03 12:52:52,-23.584048,-46.639397,71
V2,2025-06-03 12:53:53,-23.55822,-46.638852,78
V2,2025-06-03 12:54:54,-23.543181,-46.601504,25
V2,2025-06-03 12:55:55,-23.519061,-46.605117,66
V2,2025-06-03 12:56:56,-23.558019,-46.643017,68
V2,2025-06-03 12:57:57,-23.515787,-46.605795,69
V2,2025-06-03 12:58:58,-23.50228,-46.645842,63
V2,2025-06-03 12:59:59,-23.507743,-46.697914,30
V2,2025-06-03 12:00:00,-23.551447,-46.67327,16
V2,2025-06-03 12:01:01,-23.540282,-46.611665,0
V2,2025-06-03 12:02:02,-23.567761,-46.632927,10
V2,2025-06-03 12:03:03,-23.561614,-46.603331,2
V2,2025-06-03 12:04:04,-23.573657,-46.608477,42
V2,2025-06-03 12:05:05,-23.510619,-46.662928,24
V2,2025-06-03 12:06:06,-23.517464,-46.62834,38
V2,2025-06-03 12:07:07,-23.544014,-46.684758,34
V2,2025-06-03 12:08:08,-23.515522,-46.600391,23
V2,2025-06-03 12:09:09,-23.572458,-46.680278,106
V2,2025-06-03 12:10:10,-23.542276,-46.675769,18
V2,2025-06-03 12:11:11,-23.519207,-46.684203,9
V2,2025-06-03 12:12:12,-23.5125,-46.609309,46
V2,2025-06-03 12:13:13,-23.547114,-46.689031,2
V2,2025-06-03 12:14:14,-23.50156,-46.612502,63
V2,2025-06-03 12:15:15,-23.512433,-46.619137,104
V2,2025-06-03 12:16:16,-23.565407,-46.661357,38
V2,2025-06-03 12:17:17,-23.503772,-46.620756,77
V2,2025-06-03 12:18:18,-23.5216,-46.658755,43
V2,2025-06-03 12:19:19,-23.579491,-46.633003,87
V2,2025-06-03 12:20:20,-23.535402,-46.600254,82
V2,2025-06-03 12:21:21,-23.500137,-46.618364,17
V2,2025-06-03 12:22:22,-23.580551,-46.690708,78
V2,2025-06-03 12:23:23,-23.531331,-46.647889,33
V2,2025-06-03 12:24:24,-23.569211,-46.680487,111
V2,2025-06-03 12:25:25,-23.592964,-46.644704,49
V2,2025-06-03 12:26:26,-23.539094,-46.683859,98
V2,2025-06-03 12:27:27,-23.513927,-46.66526,63
V2,2025-06-03 12:28:28,-23.534337,-46.616845,100
V2,2025-06-03 12:29:29,-23.526488,-46.621684,104
V2,2025-06-03 12:30:30,-23.530701,-46.60433,15
V2,2025-06-03 12:31:31,-23.538677,-46.642894,93
V2,2025-06-03 12:32:32,-23.533564,-46.660975,100
V2,2025-06-03 12:33:33,-23.540901,-46.625996,1
V2,2025-06-03 12:34:34,-23.572468,-46.620912,111
V2,2025-06-03 12:35:35,-23.561492,-46.696015,104
V2,2025-06-03 12:36:36,-23.547936,-46.690467,71
V2,2025-06-03 12:37:37,-23.518643,-46.663779,55
V2,2025-06-03 12:38:38,-23.597846,-46.680902,38
V2,2025-06-03 12:39:39,-23.517287,-46.617378,0
V2,2025-06-03 12:40:40,-23.55813,-46.641094,8
V2,2025-06-03 12:41:41,-23.503566,-46.613926,73
V2,2025-06-03 12:42:42,-23.576368,-46.653625,100
V2,2025-06-03 12:43:43,-23.536945,-46.69289,85
V2,2025-06-03 12:44:44,-23.56118,-46.630807,114
V2,2025-06-03 12:45:45,-23.588434,-46.664213,119
V2,2025-06-03 12:46:46,-23.586739,-46.603057,96
V2,2025-06-03 12:47:47,-23.56046,-46.61998,52
V2,2025-06-03 12:48:48,-23.58364,-46.696346,8
V2,2025-06-03 12:49:49,-23.523218,-46.65025,40
V2,2025-06-03 12:50:50,-23.519474,-46.622438,112
V2,2025-06-03 12:51:51,-23.595934,-46.625912,38
V2,2025-06-03 12:52:52,-23.519719,-46.670674,41
V2,2025-06-03 12:53:53,-23.565446,-46.65259,71
V2,2025-06-03 12:54:54,-23.554493,-46.692493,83
V2,2025-06-03 12:55:55,-23.529551,-46.654477,24
V2,2025-06-03 12:56:56,-23.501813,-46.660088,65
V2,2025-06-03 12:57:57,-23.516989,-46.655821,52
V2,2025-06-03 12:58:58,-23.585552,-46.662849,44
V2,2025-06-03 12:59:59,-23.509624,-46.675366,93
V2,2025-06-03 12:00:00,-23.511464,-46.623123,98
V2,2025-06-03 12:01:01,-23.511556,-46.67608,116
V2,2025-06-03 12:02:02,-23.506769,-46.671696,66
V2,2025-06-03 12:03:03,-23.579491,-46.643714,14
V2,2025-06-03 12:04:04,-23.549511,-46.61165,65
V2,2025-06-03 12:05:05,-23.556338,-46.68978,113
V2,2025-06-03 12:06:06,-23.574717,-46.614137,120
V2,2025-06-03 12:07:07,-23.579468,-46.670642,61
V2,2025-06-03 12:08:08,-23.554907,-46.608729,96
V2,2025-06-03 12:09:09,-23.598913,-46.658183,2
V2,2025-06-03 12:10:10,-23.523596,-46.675918,55
V2,2025-06-03 12:11:11,-23.540381,-46.647699,56
V2,2025-06-03 12:12:12,-23.551097,-46.696835,64
V2,2025-06-03 12:13:13,-23.536863,-46.635934,16
V2,2025-06-03 12:14:14,-23.538307,-46.695838,18
V2,2025-06-03 12:15:15,-23.581006,-46.608967,102
V2,2025-06-03 12:16:16,-23.535322,-46.699154,105
V2,2025-06-03 12:17:17,-23.528374,-46.692099,68
V2,2025-06-03 12:18:18,-23.545881,-46.639468,28
V2,2025-06-03 12:19:19,-23.53416,-46.602609,20
V2,2025-06-03 12:20:20,-23.583233,-46.633812,101
V2,2025-06-03 12:21:21,-23.524008,-46.639993,114
V2,2025-06-03 12:22:22,-23.52414,-46.606496,43
V2,2025-06-03 12:23:23,-23.578587,-46.627975,77
V2,2025-06-03 12:24:24,-23.573213,-46.630355,50
V2,2025-06-03 12:25:25,-23.586697,-46.632727,98
V2,2025-06-03 12:26:26,-23.519772,-46.61064,105
V2,2025-06-03 12:27:27,-23.561151,-46.697432,25
V2,2025-06-03 12:28:28,-23.523124,-46.664541,24
V2,2025-06-03 12:29:29,-23.567116,-46.686331,78
V2,2025-06-03 12:30:30,-23.571273,-46.620417,8
V2,2025-06-03 12:31:31,-23.514006,-46.628206,13
V2,2025-06-03 12:32:32,-23.502823,-46.618309,10
V2,2025-06-03 12:33:33,-23.586355,-46.635489,23
V2,2025-06-03 12:34:34,-23.538732,-46.658072,25
V2,2025-06-03 12:35:35,-23.508821,-46.663502,27
V2,2025-06-03 12:36:36,-23.535043,-46.679454,70
V2,2025-06-03 12:37:37,-23.596906,-46.678481,114
V2,2025-06-03 12:38:38,-23.566552,-46.693363,8
V2,2025-06-03 12:39:39,-23.500982,-46.66705,47
V2,2025-06-03 12:40:40,-23.550036,-46.622582,116
V2,2025-06-03 12:41:41,-23.572487,-46.673255,7
V2,2025-06-03 12:42:42,-23.559902,-46.692141,97
V2,2025-06-03 12:43:43,-23.567911,-46.665029,112
V2,2025-06-03 12:44:44,-23.560897,-46.681027,80
V2,2025-06-03 12:45:45,-23.551633,-46.681011,94
V2,2025-06-03 12:46:46,-23.547305,-46.675077,91
V2,2025-06-03 12:47:47,-23.550237,-46.653967,78
V2,2025-06-03 12:48:48,-23.58966,-46.625901,88
V2,2025-06-03 12:49:49,-23.543313,-46.643545,36
V2,2025-06-03 12:50:50,-23.50778,-46.616428,76
V2,2025-06-03 12:51:51,-23.509881,-46.677928,119
V2,2025-06-03 12:52:52,-23.529572,-46.662508,9
V2,2025-06-03 12:53:53,-23.508974,-46.651276,25
V2,2025-06-03 12:54:54,-23.570117,-46.609309,82
V2,2025-06-03 12:55:55,-23.554958,-46.692686,35
V2,2025-06-03 12:56:56,-23.557482,-46.683977,114
V2,2025-06-03 12:57:57,-23.519755,-46.642091,9
V2,2025-06-03 12:58:58,-23.537146,-46.667467,47
V2,2025-06-03 12:59:59,-23.559641,-46.665394,4
V2,2025-06-03 12:00:00,-23.511637,-46.618381,31
V2,2025-06-03 12:01:01,-23.536848,-46.689293,35
V2,2025-06-03 12:02:02,-23.5994,-46.661168,62
V2,2025-06-03 12:03:03,-23.551129,-46.613378,91
V2,2025-06-03 12:04:04,-23.595248,-46.675211,67
V2,2025-06-03 12:05:05,-23.538236,-46.60115,25
V2,2025-06-03 12:06:06,-23.543921,-46.66078,13
V2,2025-06-03 12:07:07,-23.534981,-46.659171,89
V2,2025-06-03 12:08:08,-23.508578,-46.616074,86
V2,2025-06-03 12:09:09,-23.565293,-46.693445,94
V2,2025-06-03 12:10:10,-23.538743,-46.660704,68
V2,2025-06-03 12:11:11,-23.560299,-46.698617,75
V2,2025-06-03 12:12:12,-23.577003,-46.685266,119
V2,2025-06-03 12:13:13,-23.523424,-46.647344,38
V2,2025-06-03 12:14:14,-23.595332,-46.64116,58
V2,2025-06-03 12:15:15,-23.562957,-46.642762,84
V2,2025-06-03 12:16:16,-23.525297,-46.667537,47
V2,2025-06-03 12:17:17,-23.572593,-46.686843,17
V2,2025-06-03 12:18:18,-23.596001,-46.642627,19
V2,2025-06-03 12:19:19,-23.515405,-46.672936,96
V2,2025-06-03 12:20:20,-23.519705,-46.658098,47
V2,2025-06-03 12:21:21,-23.514704,-46.636334,2
V2,2025-06-03 12:22:22,-23.504118,-46.631779,78
V2,2025-06-03 12:23:23,-23.50922,-46.643174,91
V2,2025-06-03 12:24:24,-23.575636,-46.634689,16
V2,2025-06-03 12:25:25,-23.585554,-46.620532,96
V2,2025-06-03 12:26:26,-23.599268,-46.650847,66
V2,2025-06-03 12:27:27,-23.567264,-46.63674,98
V2,2025-06-03 12:28:28,-23.503711,-46.655894,7
V2,2025-06-03 12:29:29,-23.502442,-46.639222,9
V2,2025-06-03 12:30:30,-23.555284,-46.616166,111
V2,2025-06-03 12:31:31,-23.534042,-46.629804,93
V2,2025-06-03 12:32:32,-23.511754,-46.661584,2
V2,2025-06-03 12:33:33,-23.529933,-46.692961,87
V2,2025-06-03 12:34:34,-23.574481,-46.635671,117
V2,2025-06-03 12:35:35,-23.520076,-46.691941,3
V2,2025-06-03 12:36:36,-23.50047,-46.67722,33
V2,2025-06-03 12:37:37,-23.588665,-46.60848,36
V2,2025-06-03 12:38:38,-23.57228,-46.660141,6
V2,2025-06-03 12:39:39,-23.522791,-46.69489,7
V2,2025-06-03 12:40:40,-23.514135,-46.659125,71
V2,2025-06-03 12:41:41,-23.531285,-46.664206,80
V2,2025-06-03 12:42:42,-23.507711,-46.6473,95
V2,2025-06-03 12:43:43,-23.593935,-46.610207,54
V2,2025-06-03 12:44:44,-23.584922,-46.645613,106
V2,2025-06-03 12:45:45,-23.56933,-46.685223,105
V2,2025-06-03 12:46:46,-23.533703,-46.652395,29
V2,2025-06-03 12:47:47,-23.538012,-46.660647,45
V2,2025-06-03 12:48:48,-23.550674,-46.610706,21
V2,2025-06-03 12:49:49,-23.576455,-46.652132,105
V2,2025-06-03 12:50:50,-23.581253,-46.692801,18
V2,2025-06-03 12:51:51,-23.554727,-46.668702,86
V2,2025-06-03 12:52:52,-23.545975,-46.615961,62
V2,2025-06-03 12:53:53,-23.589163,-46.66734,1
V2,2025-06-03 12:54:54,-23.574507,-46.636888,5
V2,2025-06-03 12:55:55,-23.521143,-46.634853,32
V2,2025-06-03 12:56:56,-23.532896,-46.640528,4
V2,2025-06-03 12:57:57,-23.556763,-46.69806,113
V2,2025-06-03 12:58:58,-23.597949,-46.671407,44
V2,2025-06-03 12:59:59,-23.528453,-46.694374,82
V2,2025-06-03 12:00:00,-23.555093,-46.617528,84
V2,2025-06-03 12:01:01,-23.526923,-46.662258,102
V2,2025-06-03 12:02:02,-23.507825,-46.673051,26
V2,2025-06-03 12:03:03,-23.520764,-46.624954,22
V2,2025-06-03 12:04:04,-23.579012,-46.612766,27
V2,2025-06-03 12:05:05,-23.531203,-46.687678,28
V2,2025-06-03 12:06:06,-23.520143,-46.68918,112
V2,2025-06-03 12:07:07,-23.595491,-46.683119,108
V2,2025-06-03 12:08:08,-23.525234,-46.664573,67
V2,2025-06-03 12:09:09,-23.575988,-46.656897,51
V2,2025-06-03 12:10:10,-23.552669,-46.624487,22
V2,2025-06-03 12:11:11,-23.57539,-46.614699,117
V2,2025-06-03 12:12:12,-23.500791,-46.610587,4
V2,2025-06-03 12:13:13,-23.565442,-46.69579,45
V2,2025-06-03 12:14:14,-23.525948,-46.609982,62
V2,2025-06-03 12:15:15,-23.519188,-46.667501,74
V2,2025-06-03 12:16:16,-23.507246,-46.617626,97
V2,2025-06-03 12:17:17,-23.512896,-46.605746,73
V2,2025-06-03 12:18:18,-23.563862,-46.628395,28
V2,2025-06-03 12:19:19,-23.554174,-46.600781,120
V2,2025-06-03 12:20:20,-23.592572,-46.64197,30
V2,2025-06-03 12:21:21,-23.597825,-46.684144,14
V2,2025-06-03 12:22:22,-23.523016,-46.686058,89
V2,2025-06-03 12:23:23,-23.531423,-46.631176,103
V2,2025-06-03 12:24:24,-23.540314,-46.629745,120
V2,2025-06-03 12:25:25,-23.534213,-46.666514,56
V2,2025-06-03 12:26:26,-23.511402,-46.684748,22
V2,2025-06-03 12:27:27,-23.58743,-46.696357,72
V2,2025-06-03 12:28:28,-23.538066,-46.652748,62
V2,2025-06-03 12:29:29,-23.549797,-46.633311,108
V2,2025-06-03 12:30:30,-23.547186,-46.611185,1
V2,2025-06-03 12:31:31,-23.567108,-46.699271,105
V2,2025-06-03 12:32:32,-23.527535,-46.657982,99
V2,2025-06-03 12:33:33,-23.529354,-46.610412,29
V2,2025-06-03 12:34:34,-23.523672,-46.629623,112
V2,2025-06-03 12:35:35,-23.595282,-46.632257,59
V2,2025-06-03 12:36:36,-23.530471,-46.697317,45
V2,2025-06-03 12:37:37,-23.5762,-46.634744,103
V2,2025-06-03 12:38:38,-23.539957,-46.664513,112
V2,2025-06-03 12:39:39,-23.514356,-46.698312,97
V2,2025-06-03 12:40:40,-23.508241,-46.622391,14
V2,2025-06-03 12:41:41,-23.591602,-46.625417,74
V2,2025-06-03 12:42:42,-23.534702,-46.629771,112
V2,2025-06-03 12:43:43,-23.540032,-46.619591,58
V2,2025-06-03 12:44:44,-23.506142,-46.698789,73
V2,2025-06-03 12:45:45,-23.595516,-46.629737,55
V2,2025-06-03 12:46:46,-23.515567,-46.617044,20
V2,2025-06-03 12:47:47,-23.562923,-46.60139,32
V2,2025-06-03 12:48:48,-23.514065,-46.616044,41
V2,2025-06-03 12:49:49,-23.588471,-46.693269,57
V2,2025-06-03 12:50:50,-23.506953,-46.690765,46
V2,2025-06-03 12:51:51,-23.563992,-46.623037,116
V2,2025-06-03 12:52:52,-23.519918,-46.662776,63
V2,2025-06-03 12:53:53,-23.527316,-46.648656,93
V2,2025-06-03 12:54:54,-23.529254,-46.638942,58
V2,2025-06-03 12:55:55,-23.518508,-46.643172,2
V2,2025-06-03 12:56:56,-23.516146,-46.689303,24
V2,2025-06-03 12:57:57,-23.576541,-46.680746,50
V2,2025-06-03 12:58:58,-23.530591,-46.663137,36
V2,2025-06-03 12:59:59,-23.562551,-46.60351,68
V2,2025-06-03 12:00:00,-23.552712,-46.618329,19
V2,2025-06-03 12:01:01,-23.501283,-46.660035,41
V2,2025-06-03 12:02:02,-23.568774,-46.630888,116
V2,2025-06-03 12:03:03,-23.526029,-46.675605,91
V2,2025-06-03 12:04:04,-23.552717,-46.621723,78
V2,2025-06-03 12:05:05,-23.582156,-46.678778,47
V2,2025-06-03 12:06:06,-23.511748,-46.61552,18
V2,2025-06-03 12:07:07,-23.562792,-46.651727,23
V2,2025-06-03 12:08:08,-23.580802,-46.682851,84
V2,2025-06-03 12:09:09,-23.568623,-46.647106,44
V2,2025-06-03 12:10:10,-23.535544,-46.609144,115
V2,2025-06-03 12:11:11,-23.53666,-46.660841,72
V2,2025-06-03 12:12:12,-23.526404,-46.678064,27
V2,2025-06-03 12:13:13,-23.549411,-46.617141,41
V2,2025-06-03 12:14:14,-23.56551,-46.677841,30
V2,2025-06-03 12:15:15,-23.554422,-46.623925,65
V2,2025-06-03 12:16:16,-23.524556,-46.625923,108
V2,2025-06-03 12:17:17,-23.521407,-46.627623,65
V2,2025-06-03 12:18:18,-23.583528,-46.659289,89
V2,2025-06-03 12:19:19,-23.584924,-46.606428,100
V2,2025-06-03 12:20:20,-23.593755,-46.689022,53
V2,2025-06-03 12:21:21,-23.523295,-46.651821,76
V2,2025-06-03 12:22:22,-23.502506,-46.64519,20
V2,2025-06-03 12:23:23,-23.569521,-46.64826,99
V2,2025-06-03 12:24:24,-23.575141,-46.689506,70
V2,2025-06-03 12:25:25,-23.534615,-46.637661,62
V2,2025-06-03 12:26:26,-23.569593,-46.670924,59
V2,2025-06-03 12:27:27,-23.535683,-46.632192,16
V2,2025-06-03 12:28:28,-23.577287,-46.643267,106
V2,2025-06-03 12:29:29,-23.50141,-46.67208,1
V2,2025-06-03 12:30:30,-23.57651,-46.663644,100
V2,2025-06-03 12:31:31,-23.535693,-46.621708,87
V2,2025-06-03 12:32:32,-23.52346,-46.666613,3
V2,2025-06-03 12:33:33,-23.567235,-46.606737,22
V2,2025-06-03 12:34:34,-23.548977,-46.666012,41
V2,2025-06-03 12:35:35,-23.551962,-46.667539,33
V2,2025-06-03 12:36:36,-23.542517,-46.671377,18
V2,2025-06-03 12:37:37,-23.51643,-46.621601,104
V2,2025-06-03 12:38:38,-23.552136,-46.657612,114
V2,2025-06-03 12:39:39,-23.51373,-46.632418,119
V2,2025-06-03 12:40:40,-23.57491,-46.659281,50
V2,2025-06-03 12:41:41,-23.561147,-46.682799,114
V2,2025-06-03 12:42:42,-23.50482,-46.659716,5
V2,2025-06-03 12:43:43,-23.514904,-46.638092,72
V2,2025-06-03 12:44:44,-23.528265,-46.645524,3
V2,2025-06-03 12:45:45,-23.575443,-46.636972,67
V2,2025-06-03 12:46:46,-23.555155,-46.671288,66
V2,2025-06-03 12:47:47,-23.503863,-46.678524,31
V2,2025-06-03 12:48:48,-23.549595,-46.667655,65
V2,2025-06-03 12:49:49,-23.542719,-46.60746,39
V2,2025-06-03 12:50:50,-23.504567,-46.641465,3
V2,2025-06-03 12:51:51,-23.516521,-46.606128,47
V2,2025-06-03 12:52:52,-23.509912,-46.693266,41
V2,2025-06-03 12:53:53,-23.509694,-46.658261,38
V2,2025-06-03 12:54:54,-23.510048,-46.642212,45
V2,2025-06-03 12:55:55,-23.569251,-46.652114,5
V2,2025-06-03 12:56:56,-23.572289,-46.653756,51
V2,2025-06-03 12:57:57,-23.533736,-46.693639,62
V2,2025-06-03 12:58:58,-23.544204,-46.634251,34
V2,2025-06-03 12:59:59,-23.56828,-46.671441,13
V2,2025-06-03 12:00:00,-23.533074,-46.63635,59
V2,2025-06-03 12:01:01,-23.530072,-46.61175,41
V2,2025-06-03 12:02:02,-23.58829,-46.609282,62
V2,2025-06-03 12:03:03,-23.508464,-46.655448,20
V2,2025-06-03 12:04:04,-23.573951,-46.681973,27
V2,2025-06-03 12:05:05,-23.547568,-46.632579,12
V2,2025-06-03 12:06:06,-23.548846,-46.689701,64
V2,2025-06-03 12:07:07,-23.557818,-46.699575,109
V2,2025-06-03 12:08:08,-23.574211,-46.614638,19
V2,2025-06-03 12:09:09,-23.557432,-46.692948,33
V2,2025-06-03 12:10:10,-23.501452,-46.688067,61
V2,2025-06-03 12:11:11,-23.591771,-46.642966,72
V2,2025-06-03 12:12:12,-23.585157,-46.655991,24
V2,2025-06-03 12:13:13,-23.541603,-46.622071,111
V2,2025-06-03 12:14:14,-23.564668,-46.688136,11
V2,2025-06-03 12:15:15,-23.518213,-46.657156,20
V2,2025-06-03 12:16:16,-23.534301,-46.642456,30
V2,2025-06-03 12:17:17,-23.581389,-46.626191,44
V2,2025-06-03 12:18:18,-23.516666,-46.678805,95
V2,2025-06-03 12:19:19,-23.588501,-46.629299,58
V2,2025-06-03 12:20:20,-23.502335,-46.610265,82
V2,2025-06-03 12:21:21,-23.573118,-46.678336,110
V2,2025-06-03 12:22:22,-23.545268,-46.643918,29
V2,2025-06-03 12:23:23,-23.572475,-46.611195,105
V2,2025-06-03 12:24:24,-23.50278,-46.663118,22
V2,2025-06-03 12:25:25,-23.541766,-46.62385,13
V2,2025-06-03 12:26:26,-23.52267,-46.676478,81
V2,2025-06-03 12:27:27,-23.539588,-46.628426,55
V2,2025-06-03 12:28:28,-23.590648,-46.69343,58
V2,2025-06-03 12:29:29,-23.548303,-46.603981,56
V2,2025-06-03 12:30:30,-23.514522,-46.668318,17
V2,2025-06-03 12:31:31,-23.521697,-46.61814,41
V2,2025-06-03 12:32:32,-23.590264,-46.644884,76
V2,2025-06-03 12:33:33,-23.59995,-46.620999,115
